dates,nzd0490-0000,nzd0490-0001,nzd0490-0002,nzd0490-0003,nzd0490-0004,nzd0490-0005,nzd0490-0006,nzd0490-0007,nzd0490-0008,nzd0490-0009,nzd0490-0010,nzd0490-0011,nzd0490-0012,nzd0490-0013,nzd0490-0014,nzd0490-0015,nzd0490-0016,nzd0490-0017,nzd0490-0018,nzd0490-0019,nzd0490-0020,nzd0490-0021,nzd0490-0022,nzd0490-0023,nzd0490-0024,nzd0490-0025,nzd0490-0026,nzd0490-0027,nzd0490-0028,nzd0490-0029,nzd0490-0030,nzd0490-0031,nzd0490-0032,nzd0490-0033,nzd0490-0034,nzd0490-0035,nzd0490-0036,nzd0490-0037,nzd0490-0038,nzd0490-0039,satname
2013-06-28 22:22:20+00:00,355.96,342.31,323.06,303.54,306.55,316.04,328.86,340.27,340.39,339.23,336.20,332.21,326.83,329.36,327.87,328.14,324.39,321.62,326.96,332.94,335.59,333.57,332.51,337.42,338.71,344.47,348.45,343.52,342.10,346.85,346.85,335.75,328.32,319.46,324.31,330.92,323.18,311.62,313.10,315.95,L8
2013-07-06 22:15:50+00:00,358.57,353.21,324.90,304.84,309.24,318.11,328.86,340.27,340.39,339.23,334.90,330.86,326.07,328.39,326.64,327.82,321.11,319.19,326.73,332.94,335.59,333.57,332.51,337.42,338.71,344.47,347.80,342.90,342.52,346.84,347.51,336.36,326.43,318.34,323.67,330.92,323.18,311.62,313.10,315.95,L7
2013-07-14 22:22:22+00:00,356.92,352.50,326.11,303.55,305.63,315.27,328.90,340.36,341.17,339.14,334.25,329.75,325.18,327.77,327.59,329.37,321.45,319.19,330.30,334.24,336.12,334.33,332.41,336.21,338.31,343.70,346.44,341.69,342.01,346.84,345.50,336.36,323.03,315.78,323.67,326.52,320.29,309.21,311.87,313.98,L8
2013-07-22 22:16:07+00:00,356.92,352.50,326.11,303.55,305.63,313.05,326.91,343.31,342.44,338.94,334.22,328.91,324.52,326.50,327.59,329.37,321.45,319.19,330.30,334.24,335.51,335.26,333.53,337.28,339.57,344.06,346.43,341.66,342.40,346.74,345.50,336.36,323.03,315.78,323.67,326.52,320.29,309.88,312.54,315.56,L7
2013-07-30 22:22:23+00:00,354.79,349.55,324.06,300.17,299.96,310.40,324.49,341.62,341.03,338.36,333.33,327.91,322.52,324.13,325.11,326.78,319.59,316.95,328.08,331.80,333.68,333.31,332.61,335.26,338.26,342.67,345.33,340.94,341.97,345.83,344.32,335.75,322.56,315.95,322.47,325.38,320.37,309.54,312.08,315.26,L8
2013-08-31 22:22:26+00:00,353.43,349.81,325.55,298.30,300.14,309.39,323.96,339.93,340.60,338.87,333.38,326.59,321.37,321.61,322.69,324.68,319.48,316.65,328.02,330.55,333.13,333.53,333.01,336.32,338.93,342.69,344.93,340.94,340.37,344.52,342.50,334.34,323.09,318.39,324.79,325.95,322.22,311.36,314.25,317.33,L8
2013-09-01 22:10:06+00:00,353.43,351.87,326.08,298.48,301.20,309.89,324.12,338.41,339.03,339.36,333.73,327.05,321.53,320.81,322.69,324.68,321.11,319.09,329.70,332.06,334.44,335.23,334.15,337.30,340.27,343.88,346.00,342.26,340.82,345.32,342.50,334.34,327.01,318.39,324.79,329.12,322.22,311.36,314.25,317.33,L7
2013-09-08 22:15:58+00:00,353.43,351.87,326.08,298.48,301.20,309.89,324.12,338.41,339.03,339.36,333.73,324.70,318.19,320.81,318.53,324.68,321.11,319.09,329.70,332.06,334.44,335.23,334.15,337.30,340.27,343.88,346.00,342.26,338.09,345.32,342.50,334.34,327.01,317.52,324.79,329.12,322.22,311.36,314.25,317.33,L7
2013-09-17 22:10:16+00:00,352.54,349.84,324.85,298.36,301.68,309.80,323.74,337.76,338.47,338.55,333.21,324.38,317.53,320.81,318.73,323.65,320.86,319.93,329.57,331.97,334.08,335.02,333.74,337.04,339.44,343.47,345.94,342.93,338.09,345.32,342.12,334.51,327.82,319.18,325.83,329.67,322.81,312.39,314.93,317.98,L7
2013-09-25 22:16:28+00:00,352.13,346.95,323.66,299.53,301.48,309.54,322.80,336.96,338.01,337.90,332.62,323.35,316.78,319.98,318.58,322.82,321.34,321.34,329.64,332.59,334.65,335.16,332.93,336.49,338.85,343.30,345.71,343.42,338.25,345.66,342.64,335.06,329.14,320.61,327.00,329.70,323.47,313.06,315.90,318.21,L8
2013-10-02 22:22:40+00:00,352.16,345.36,322.61,298.93,299.72,307.19,320.27,335.49,337.75,337.71,332.71,322.35,316.88,319.85,318.30,322.03,321.67,322.22,330.23,332.20,334.30,335.13,332.49,335.97,337.64,342.65,344.83,343.35,339.31,346.26,343.35,335.84,330.23,322.31,328.71,330.68,325.63,314.90,317.45,319.46,L8
2013-10-10 22:16:20+00:00,352.16,345.36,322.61,298.93,299.72,307.19,320.27,335.49,337.75,337.71,332.71,322.35,316.88,319.85,318.30,322.03,321.67,322.22,330.23,332.20,334.30,335.13,332.49,335.97,336.25,341.26,344.02,343.35,339.31,346.26,343.35,335.84,330.23,322.31,328.71,330.68,325.63,314.90,316.56,318.32,L7
2013-10-11 22:16:29+00:00,352.81,345.86,321.96,298.57,300.00,307.66,320.17,334.66,337.86,337.25,332.39,322.03,316.32,318.96,318.04,321.06,321.84,322.73,330.65,332.63,334.81,335.69,332.95,335.99,335.99,341.13,344.08,344.61,340.50,347.39,344.16,337.29,331.69,323.62,330.17,331.30,326.51,315.55,317.68,319.14,L8
2013-10-18 22:22:13+00:00,349.64,344.78,319.75,297.80,299.93,308.17,319.50,333.51,337.42,336.71,331.81,321.54,315.28,317.61,316.23,319.68,321.22,323.36,331.44,332.50,335.05,336.08,333.67,336.13,336.38,340.49,343.57,343.61,340.16,346.81,343.79,338.25,332.20,324.90,330.68,331.88,326.67,317.03,318.78,320.14,L8
2013-10-27 22:16:19+00:00,350.52,345.25,319.63,297.65,300.18,308.18,320.12,333.05,338.02,337.04,332.45,321.86,315.81,317.50,316.48,319.24,321.47,324.02,331.83,332.95,335.35,336.21,334.09,336.43,336.66,341.13,344.29,344.71,341.16,347.92,344.78,339.56,333.45,326.23,331.99,332.97,328.06,318.11,319.77,321.28,L8
2013-11-03 22:22:32+00:00,353.89,346.52,318.87,295.40,299.16,306.48,318.81,333.16,338.48,337.10,332.43,321.87,315.76,317.67,315.70,318.60,321.00,324.09,331.63,332.64,334.74,336.12,333.93,336.53,337.28,341.15,344.43,344.61,341.50,347.98,345.24,340.24,334.08,327.37,332.82,333.73,328.93,320.11,321.10,322.88,L8
2013-11-04 22:10:43+00:00,356.96,349.15,319.62,295.45,299.17,306.48,318.59,332.77,338.59,337.37,332.85,322.26,316.35,317.89,315.33,318.08,321.35,324.56,331.68,332.66,334.74,336.12,334.42,337.20,338.12,341.96,345.03,344.73,342.13,348.22,345.85,340.83,334.74,328.40,333.38,333.73,328.93,320.11,322.11,323.57,L7
2013-11-19 22:22:01+00:00,360.75,351.33,320.85,296.26,300.03,307.00,318.50,332.62,338.34,337.45,333.30,322.68,316.64,317.91,315.44,316.28,320.09,324.65,331.87,332.95,334.88,336.69,335.34,338.24,338.66,343.15,345.58,345.23,343.16,350.22,347.25,342.85,337.26,330.77,335.01,334.67,330.44,322.30,324.11,325.13,L8
2013-12-05 22:22:00+00:00,360.75,351.33,320.85,296.26,300.03,307.00,317.59,331.70,337.72,336.48,332.45,321.63,315.31,316.18,313.72,315.56,319.87,324.12,331.81,332.96,333.25,337.03,335.69,339.87,337.94,342.90,344.64,348.42,343.27,350.53,347.38,343.17,338.25,331.84,336.12,335.02,331.45,323.51,326.12,326.93,L8
2013-12-21 22:21:51+00:00,359.50,348.95,320.16,296.96,299.79,307.56,317.49,331.90,337.20,336.82,332.48,321.99,315.17,316.16,313.53,315.86,319.74,324.47,332.31,333.62,333.85,337.18,335.89,339.89,338.94,342.94,346.37,350.43,344.64,350.92,347.74,343.56,338.34,334.00,337.37,335.74,332.68,326.05,328.09,327.68,L8
2014-01-23 22:11:21+00:00,359.51,346.06,317.65,296.27,300.91,308.94,316.58,328.14,334.72,336.51,333.75,322.49,313.29,314.76,311.61,313.31,320.85,328.40,333.43,334.24,333.36,336.85,337.21,339.89,338.07,343.12,349.52,354.97,346.64,352.69,348.91,344.04,342.95,339.03,341.20,340.03,335.68,330.21,331.34,330.56,L7
2014-02-23 22:21:08+00:00,361.25,347.74,319.61,298.39,304.04,310.71,318.29,328.43,334.90,336.75,334.73,323.32,314.76,316.00,312.69,314.67,322.60,330.13,334.91,335.48,334.25,338.00,338.12,341.05,339.14,344.80,351.38,357.34,348.44,354.70,350.82,345.36,344.83,340.72,343.78,342.17,336.75,331.57,333.49,332.41,L8
2014-03-11 22:21:19+00:00,361.36,347.28,319.36,299.57,303.03,311.38,317.48,329.69,335.70,336.36,333.27,324.89,316.95,317.88,316.79,316.32,322.72,329.92,334.83,335.97,334.07,336.10,336.85,340.11,337.40,343.36,350.96,357.72,354.08,356.34,352.25,346.80,343.80,342.21,343.66,341.13,335.85,331.29,333.15,332.93,L8
2014-03-20 22:15:01+00:00,361.40,347.26,320.40,300.44,302.79,311.73,317.62,329.57,336.03,337.19,333.95,325.48,317.93,318.73,317.55,317.69,323.37,330.51,335.41,336.53,334.86,336.99,338.04,340.80,339.09,345.10,352.64,358.29,354.56,356.34,353.81,348.62,345.21,343.59,345.02,342.87,337.37,333.54,334.72,334.62,L8
2014-04-13 22:11:39+00:00,364.04,349.03,321.91,299.47,302.80,312.94,317.41,329.25,334.22,337.42,334.61,326.86,319.81,321.19,318.70,318.84,322.48,330.39,335.68,335.71,332.72,335.65,338.79,342.44,343.75,348.31,356.67,358.12,354.96,356.52,353.91,349.43,345.55,345.21,345.63,345.09,337.27,336.00,337.97,338.16,L7
2014-04-20 22:17:33+00:00,366.75,350.43,324.78,300.56,303.25,312.78,318.06,329.36,334.08,337.74,334.79,324.96,318.38,320.08,318.28,319.48,323.41,330.34,334.83,336.33,332.08,335.05,338.26,342.27,343.52,348.80,357.48,356.66,354.31,354.98,352.44,347.47,346.23,345.46,346.72,345.90,338.36,335.96,338.24,338.70,L7
2014-04-21 22:14:29+00:00,365.56,350.20,323.25,299.13,300.37,309.99,316.11,326.64,331.55,335.81,333.38,324.71,317.64,318.76,318.10,318.66,321.70,327.51,332.78,335.46,331.82,334.57,337.65,341.85,342.87,347.95,355.58,355.05,353.53,354.35,350.94,347.04,346.00,344.99,346.26,345.19,337.49,333.90,336.89,337.63,L8
2014-04-29 22:11:49+00:00,366.27,350.23,323.77,299.47,300.02,310.20,314.84,324.99,328.44,334.61,332.03,324.09,317.34,318.78,317.87,318.88,320.97,326.42,331.56,333.94,331.12,334.21,337.37,342.43,344.32,348.84,355.96,354.80,354.15,353.30,350.16,346.68,346.45,346.39,345.94,344.93,336.55,333.99,337.46,336.97,L7
2014-05-15 22:11:56+00:00,361.60,347.41,323.78,299.08,300.87,310.32,315.72,324.03,326.67,333.52,331.38,323.40,317.17,318.18,320.30,321.65,320.89,325.30,331.49,333.46,331.15,334.79,337.84,343.08,344.30,348.40,356.12,356.28,354.58,353.36,349.77,346.20,347.35,346.80,347.12,345.36,337.15,335.17,337.64,338.28,L7
2014-05-23 22:14:06+00:00,355.50,342.67,320.00,295.72,296.11,308.20,314.43,321.12,324.21,332.01,328.53,320.42,314.41,315.96,319.47,321.48,320.86,322.68,329.77,331.60,329.87,333.88,335.30,341.08,341.13,345.00,354.37,355.27,352.53,350.34,347.63,344.66,345.08,344.11,345.59,343.66,335.01,331.56,336.02,337.63,L8
2014-05-30 22:19:58+00:00,355.50,342.67,320.00,295.72,296.11,308.20,314.43,321.12,324.21,332.01,328.53,320.42,314.41,315.96,319.25,320.30,320.16,322.33,330.30,331.42,331.07,335.20,335.84,341.56,341.12,345.29,354.74,354.32,351.67,350.65,348.43,344.57,344.60,343.31,345.61,343.74,336.14,333.46,337.24,338.72,L8
2014-07-01 22:20:10+00:00,354.02,344.42,317.23,292.09,295.60,306.63,312.73,319.99,325.00,331.26,327.59,318.95,313.43,314.83,320.31,321.21,320.80,322.50,329.55,331.53,332.22,335.98,336.87,340.57,340.92,346.10,357.64,352.76,352.82,350.81,349.33,344.42,343.91,340.26,344.34,343.93,335.95,333.46,337.16,339.12,L8
2014-07-17 22:20:39+00:00,354.02,344.42,317.23,292.09,295.60,306.63,312.73,319.99,325.00,331.26,328.09,318.95,313.43,314.83,320.31,321.21,320.80,322.50,327.16,328.17,328.81,333.17,334.84,340.57,340.92,346.10,357.64,352.76,352.82,350.81,349.33,344.42,343.91,340.26,344.34,343.93,335.95,333.46,337.16,339.12,L8
2014-08-02 22:20:46+00:00,355.93,346.72,314.30,291.50,295.60,306.92,312.56,319.12,324.68,332.21,329.44,319.72,314.50,315.26,320.64,321.45,321.03,322.09,327.16,328.17,329.80,334.50,335.70,342.48,342.80,344.51,357.98,352.58,352.76,351.17,349.97,345.56,345.36,341.71,344.34,343.93,337.02,335.13,338.38,340.77,L8
2014-08-03 22:12:15+00:00,355.93,345.55,314.39,291.46,294.64,305.67,311.86,318.45,325.82,332.54,330.29,320.32,314.48,315.45,320.64,321.45,320.72,321.79,327.43,327.91,329.30,333.06,334.66,341.15,341.52,343.49,358.60,353.88,353.83,353.16,349.97,345.56,345.36,341.07,343.61,344.40,337.24,334.69,337.07,342.05,L7
2014-08-10 22:18:02+00:00,355.93,345.55,314.39,291.46,294.64,305.67,311.86,318.45,326.87,332.84,330.57,320.28,314.48,315.45,320.64,321.45,320.72,321.79,327.43,327.91,329.30,333.06,334.66,341.15,341.76,344.41,358.68,353.79,354.06,353.08,350.34,345.29,344.92,341.07,343.61,344.40,337.24,334.69,337.07,342.05,L7
2014-08-11 22:14:39+00:00,357.69,345.51,312.85,291.14,295.04,303.67,311.80,318.81,327.22,332.32,330.23,319.28,314.60,315.87,320.56,321.25,321.50,321.67,327.67,328.23,329.32,333.00,334.40,341.50,341.80,345.29,358.42,354.40,354.62,352.88,350.63,345.12,344.62,341.12,343.10,344.40,337.24,334.69,337.07,342.05,L8
2014-08-18 22:20:27+00:00,359.50,345.50,313.73,291.52,294.42,303.23,312.53,319.42,327.79,332.87,330.02,318.47,313.46,315.25,320.85,320.62,321.69,322.01,328.37,328.54,329.47,331.61,333.42,340.20,340.73,344.77,357.94,355.01,354.56,352.96,350.62,344.96,344.18,340.64,343.34,343.53,336.98,333.64,336.77,341.10,L8
2014-08-19 22:12:14+00:00,360.59,345.50,313.73,291.93,293.64,302.40,313.01,319.68,328.23,333.22,329.52,317.60,312.48,314.60,320.75,320.08,321.69,322.01,328.57,328.42,329.02,330.11,332.12,339.04,339.87,343.45,356.64,354.78,354.10,352.88,350.04,344.05,344.18,340.64,342.98,343.00,336.54,332.46,336.30,340.85,L7
2014-08-26 22:17:59+00:00,361.94,344.09,311.42,290.45,292.34,301.15,311.56,318.64,328.91,333.36,328.88,316.39,311.42,314.87,321.25,320.49,320.91,321.54,328.49,328.42,328.97,329.98,331.75,339.14,339.63,343.20,356.33,353.69,353.54,352.53,350.74,344.87,344.06,340.62,342.81,343.10,336.78,333.34,336.20,341.31,L7
2014-08-27 22:14:41+00:00,364.65,346.48,312.68,291.37,294.09,302.60,312.70,321.16,330.30,334.61,329.68,316.70,311.88,315.62,321.55,323.49,324.08,324.32,329.30,329.12,330.04,330.51,332.56,339.54,341.04,345.32,358.39,354.80,354.28,353.87,352.52,346.18,345.31,342.12,343.81,344.25,338.20,335.37,337.77,342.58,L8
2014-09-03 22:20:30+00:00,365.39,349.18,313.89,292.97,293.80,302.60,312.70,321.16,330.30,334.61,329.68,316.70,311.88,315.62,321.55,323.49,324.08,324.32,329.30,329.12,330.04,330.51,332.56,339.54,341.04,345.32,358.39,354.80,354.28,353.87,352.52,346.18,345.31,342.12,343.81,344.25,338.20,334.96,336.68,341.82,L8
2014-09-19 22:20:30+00:00,367.27,350.41,311.97,291.37,292.89,299.36,312.97,320.55,330.20,333.70,328.51,314.96,310.82,314.04,320.23,321.96,322.59,322.88,327.80,327.57,328.01,329.68,331.79,339.32,339.74,343.63,357.46,353.92,353.86,353.62,352.26,345.25,344.38,341.70,342.93,343.51,337.57,333.76,335.83,340.34,L8
2014-09-28 22:14:44+00:00,366.48,350.74,313.04,292.14,293.92,300.65,313.99,321.64,330.97,334.98,328.79,315.38,311.74,315.07,321.02,322.28,323.11,323.72,328.51,328.55,328.90,330.30,331.85,339.07,339.99,344.77,358.19,354.72,354.54,354.17,352.99,345.80,345.09,342.22,343.30,343.72,338.27,334.42,336.25,340.37,L8
2014-10-05 22:20:58+00:00,366.48,350.74,313.04,292.14,293.92,300.65,313.99,321.64,330.97,334.98,328.79,315.38,311.74,315.07,321.02,322.28,323.11,323.72,328.51,328.55,328.90,330.30,328.42,335.67,339.99,344.77,358.19,354.72,354.54,352.50,352.99,345.47,344.07,342.22,343.30,343.72,338.27,334.42,336.25,340.37,L8
2014-10-06 22:12:32+00:00,365.52,350.06,313.17,291.94,293.62,299.98,313.27,321.45,330.57,334.28,328.20,315.12,310.98,315.07,321.02,321.75,322.51,323.85,328.29,328.42,328.58,330.01,327.91,334.77,339.10,344.63,357.74,354.15,354.22,352.50,352.99,344.79,343.54,341.57,342.91,342.81,337.57,334.09,335.81,339.50,L7
2014-11-06 22:20:37+00:00,366.44,354.43,316.27,294.78,296.97,302.19,317.68,326.19,334.84,338.37,328.91,315.54,312.14,319.84,326.14,326.71,325.66,327.14,331.02,329.33,329.33,330.57,328.28,334.52,340.48,345.89,360.30,358.02,356.60,355.34,358.06,346.77,343.27,340.48,343.50,343.70,339.25,336.09,337.19,342.08,L8
2014-11-22 22:20:33+00:00,366.31,356.31,318.46,298.46,299.32,303.77,319.60,329.31,337.31,339.41,330.46,316.18,312.64,322.02,328.09,328.66,327.97,331.17,332.45,330.31,329.54,329.27,327.19,334.41,341.77,348.63,362.17,359.14,358.59,357.56,359.69,347.68,343.46,341.11,343.23,344.24,339.67,337.50,337.53,342.02,L8
2014-12-01 22:14:48+00:00,366.31,356.31,318.46,299.77,299.93,305.10,321.15,329.69,337.31,339.41,330.46,316.18,312.64,322.02,329.22,330.49,329.46,332.40,332.27,330.34,328.41,327.68,326.12,333.46,341.83,348.66,362.45,360.39,360.61,358.70,360.49,348.98,345.04,342.25,343.52,344.28,339.78,336.03,337.09,341.35,L8
2014-12-24 22:20:53+00:00,364.21,356.51,318.73,300.53,301.37,305.89,321.67,330.17,338.14,339.36,331.11,317.25,314.35,322.21,329.58,330.84,329.52,332.68,334.27,332.63,330.98,330.79,329.25,335.91,344.01,350.30,363.52,360.91,361.05,358.86,360.46,349.04,345.33,342.61,343.59,344.15,339.65,336.53,337.28,341.28,L8
2014-12-25 22:13:08+00:00,363.35,356.61,318.73,300.78,301.89,306.45,321.64,330.38,337.88,339.18,331.35,317.79,315.03,322.14,329.29,330.24,329.52,332.68,335.12,333.70,332.55,332.95,331.21,337.62,345.34,351.20,364.04,361.42,361.24,359.30,360.33,349.67,345.33,342.61,343.59,344.14,340.02,336.91,337.38,341.42,L7
2015-01-17 22:19:20+00:00,366.14,358.71,321.22,302.63,301.96,306.54,321.75,329.92,336.49,337.74,331.64,317.94,315.62,322.61,328.79,330.25,329.99,331.84,337.61,336.37,336.97,335.95,332.48,337.63,345.77,351.72,363.32,361.05,361.40,359.34,360.24,349.86,346.42,345.21,344.49,343.38,339.61,335.96,336.72,340.72,L7
2015-02-10 22:20:38+00:00,365.89,361.34,327.72,306.51,304.47,310.04,324.55,332.76,337.35,339.02,330.87,318.26,315.99,324.03,329.67,331.13,330.15,333.86,338.31,337.39,338.79,337.71,333.60,337.54,346.93,355.18,364.04,361.56,361.43,359.54,360.31,350.85,347.42,346.37,346.06,343.23,340.44,336.66,337.98,339.55,L8
2015-02-19 22:14:25+00:00,367.18,362.71,328.11,308.15,308.22,312.47,325.32,334.26,337.90,341.11,332.00,320.29,319.55,330.17,334.63,337.43,333.79,337.69,341.45,340.94,343.07,344.85,338.36,341.46,352.72,361.21,368.98,363.02,363.81,360.97,363.22,353.14,348.27,347.51,346.81,344.53,341.79,339.22,338.96,340.36,L8
2015-02-26 22:20:10+00:00,363.98,361.12,329.20,308.44,308.17,312.47,326.64,333.14,337.50,341.47,332.39,321.11,321.27,330.72,336.32,334.75,329.43,335.00,340.99,340.80,342.19,344.81,337.77,341.28,352.10,360.33,367.85,364.06,364.43,360.09,360.32,350.78,346.94,346.04,345.87,343.22,340.58,336.81,336.94,338.68,L8
2015-03-07 22:14:17+00:00,360.84,357.13,327.62,307.07,309.32,312.07,325.60,332.91,336.86,340.25,331.11,320.56,319.88,328.93,333.89,332.54,327.35,333.39,339.26,338.95,340.54,342.96,337.19,340.88,351.00,358.35,365.50,362.10,362.93,358.94,358.40,349.85,345.70,344.87,344.64,342.93,339.11,337.16,337.50,339.35,L8
2015-03-14 22:19:59+00:00,361.87,356.90,327.10,307.62,309.44,312.59,325.60,333.17,336.68,340.32,331.20,320.86,319.62,328.06,333.03,332.21,326.77,333.40,338.35,338.63,340.19,342.35,337.45,340.30,349.99,357.08,364.43,361.73,362.58,358.53,357.89,349.97,345.92,345.18,344.63,342.87,338.52,336.28,336.35,338.70,L8
2015-03-31 22:13:40+00:00,359.93,354.62,326.09,306.72,309.50,313.14,325.05,331.94,336.19,339.33,332.36,321.30,319.28,328.81,333.72,332.37,326.59,332.61,337.36,337.60,340.85,343.02,337.87,340.98,351.32,357.43,364.03,360.86,361.37,357.45,357.20,349.32,344.98,344.56,344.31,342.82,338.19,336.20,336.12,338.91,L7
2015-04-15 22:20:10+00:00,357.90,352.89,324.46,305.78,308.32,312.36,325.43,331.73,335.55,338.26,331.30,320.46,319.06,326.29,331.04,330.50,324.70,330.32,335.46,336.06,339.65,341.73,341.20,344.75,351.30,356.47,362.08,359.50,359.39,357.29,354.18,348.82,344.84,343.16,342.27,340.98,337.16,334.74,334.47,337.69,L8
2015-04-16 22:13:49+00:00,357.90,351.04,322.23,304.29,306.85,310.90,324.13,331.36,334.61,336.87,329.45,319.39,317.47,325.22,331.04,330.50,322.43,328.22,333.24,333.73,337.00,339.25,338.75,342.46,348.95,354.45,359.90,357.70,357.31,355.21,354.18,348.82,342.88,341.47,340.69,339.80,337.16,334.74,334.47,337.69,L7
2015-04-24 22:13:56+00:00,356.72,349.39,320.37,302.85,305.28,309.72,323.12,330.79,333.40,336.01,328.56,318.75,316.60,323.81,329.35,328.91,321.59,327.18,332.05,332.26,334.95,337.24,336.24,340.25,346.93,354.45,359.90,357.70,357.31,355.21,354.18,348.82,342.88,341.47,340.69,339.80,337.16,334.74,334.47,337.69,L8
2015-05-01 22:19:36+00:00,355.96,348.73,319.93,302.02,304.88,308.83,322.24,331.22,333.99,335.84,328.39,318.73,316.70,324.01,329.08,328.08,321.27,326.45,331.67,331.26,333.72,335.03,335.13,339.20,345.69,352.89,359.05,357.42,356.31,353.95,352.99,347.65,341.67,341.15,341.01,339.97,336.69,333.74,334.94,336.68,L8
2015-05-02 22:13:55+00:00,354.84,347.77,318.41,300.92,304.11,307.37,322.08,331.23,333.99,335.28,327.88,317.99,316.16,323.46,328.44,327.06,320.22,325.19,330.61,330.10,332.21,333.72,333.70,338.00,345.69,351.48,357.58,356.48,354.98,352.84,352.03,345.85,340.17,340.43,340.25,339.72,335.89,333.49,334.45,336.68,L7
2015-05-18 22:14:03+00:00,354.42,344.07,315.14,298.92,302.73,305.99,320.94,330.89,333.55,333.59,326.86,316.28,314.50,321.05,325.09,323.66,319.12,323.32,328.60,328.83,330.39,331.46,330.70,335.85,342.33,348.27,354.65,353.04,353.69,351.55,350.65,343.85,338.20,338.39,338.38,338.53,334.27,332.35,333.03,334.95,L7
2015-05-25 22:20:14+00:00,354.49,342.31,313.94,298.35,302.18,305.45,320.76,330.92,332.58,332.36,324.58,315.06,312.75,319.58,322.80,319.49,315.75,322.39,328.05,328.43,330.12,331.34,330.18,334.54,339.40,344.89,350.34,350.25,350.15,346.42,348.06,339.15,334.45,337.77,338.31,338.20,334.36,331.23,332.52,334.28,L7
2015-06-10 22:20:23+00:00,354.49,342.31,313.94,297.12,301.84,304.43,319.51,330.71,332.97,332.38,322.99,314.22,312.06,318.95,322.18,318.62,315.90,322.39,328.05,328.43,330.12,331.34,330.18,334.54,339.40,343.28,348.48,347.42,347.18,343.04,344.96,335.25,330.75,334.48,337.40,337.69,333.17,331.07,331.54,333.67,L7
2015-06-11 22:13:52+00:00,354.52,341.52,313.26,296.15,300.28,304.32,319.72,331.72,333.81,332.52,322.44,313.54,311.41,318.13,321.08,317.69,315.64,322.39,326.66,328.43,328.83,329.01,330.18,333.78,338.63,342.19,346.75,345.92,345.82,341.36,343.84,334.19,329.26,332.94,334.80,337.17,332.58,329.67,330.54,333.34,L8
2015-06-18 22:20:05+00:00,354.52,341.52,313.26,296.15,300.28,304.32,319.72,331.72,333.81,332.52,322.44,313.54,311.41,318.13,321.08,317.69,315.64,322.39,326.66,328.43,328.83,329.01,330.18,333.78,338.63,342.19,346.75,345.92,345.82,341.36,343.84,334.19,329.26,332.94,334.80,337.17,331.41,329.78,330.11,332.54,L8
2015-06-19 22:14:13+00:00,352.95,341.52,311.94,294.89,300.13,305.02,321.63,333.89,334.95,332.71,322.43,313.27,311.18,318.18,321.52,317.69,315.64,322.39,325.24,326.62,327.06,325.73,327.17,333.39,337.76,341.19,346.48,345.36,345.36,341.44,343.50,333.18,329.26,332.94,334.31,336.28,329.45,327.96,329.49,331.68,L7
2015-06-27 22:13:58+00:00,353.69,339.71,310.49,292.29,297.01,304.55,321.80,335.56,335.94,333.30,321.00,311.15,308.51,317.87,320.86,316.65,315.12,321.39,321.73,323.10,322.33,319.06,321.08,329.18,333.35,338.64,343.54,341.54,341.50,338.47,341.13,329.60,325.98,330.33,332.38,334.15,326.67,324.31,326.81,329.50,L8
2015-07-05 22:14:17+00:00,353.34,339.94,309.77,291.04,297.14,306.94,324.38,337.68,337.64,334.14,321.11,311.32,308.51,317.87,322.27,317.84,316.03,322.31,322.35,323.38,322.38,319.51,321.94,329.73,333.57,338.52,342.82,339.68,341.50,338.47,340.38,327.78,324.74,328.10,330.59,333.32,325.70,323.15,326.25,330.11,L7
2015-07-12 22:20:07+00:00,353.73,340.40,309.49,290.55,297.84,309.66,324.38,337.68,337.64,334.14,321.11,311.32,308.51,319.50,323.76,319.54,317.55,324.21,323.53,324.67,323.49,320.93,321.94,329.73,333.57,338.52,342.82,339.68,341.50,338.47,339.89,326.98,323.62,326.35,328.14,332.42,325.01,321.90,326.25,330.11,L7
2015-07-21 22:14:21+00:00,354.13,340.40,308.14,289.48,298.24,310.84,326.29,340.00,339.70,335.92,322.27,312.32,309.90,320.26,324.73,319.54,317.55,324.23,323.33,324.33,323.05,319.97,321.36,329.41,333.02,337.88,341.42,339.01,340.12,336.41,338.82,325.75,323.62,325.19,325.78,331.04,323.74,320.65,325.10,330.21,L7
2015-07-28 22:20:08+00:00,354.50,339.58,307.45,288.87,298.76,311.34,326.30,340.00,339.70,335.92,322.27,312.32,309.90,320.90,325.07,319.38,317.32,324.19,323.52,324.60,323.70,320.29,321.48,329.41,333.02,337.88,341.42,339.01,340.12,336.41,338.82,325.75,322.12,323.95,324.77,330.19,323.10,319.54,323.33,330.21,L7
2015-07-29 22:14:13+00:00,354.62,339.54,306.54,289.30,299.84,312.73,327.32,340.76,340.05,336.55,323.52,313.70,311.53,321.72,325.52,319.42,317.47,324.49,324.05,325.37,324.47,321.33,322.29,330.30,333.55,338.21,341.67,338.99,339.94,336.29,338.51,325.48,321.89,323.89,324.55,329.63,322.65,319.02,322.89,328.78,L8
